,년도,이름,팀,WAR,출장,완투,완봉,선발,승,패,세이브,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,연봉
397,2016,김민수,kt wiz,0.04,7,0,0,0,0,0,1,0,8.0,6,6,41,14,1,0,1,3,0,0,6,0,1,0
398,2016,오현택,두산 베어스,0.04,20,0,0,0,1,0,0,4,20.2,14,14,91,29,6,0,3,3,0,2,17,0,0,0
399,2016,이승현,LG 트윈스,0.04,38,0,0,0,3,1,0,3,41.0,28,25,191,46,7,0,5,23,1,4,29,0,1,0
400,2016,정회찬,키움 히어로즈,0.04,11,0,0,0,0,0,0,0,9.2,7,7,47,8,2,0,0,9,0,2,2,0,1,0
401,2016,김윤환,키움 히어로즈,0.04,1,0,0,0,0,0,0,0,1.0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
402,2016,안지만,삼성 라이온즈,0.04,31,0,0,0,2,5,5,5,37.1,26,24,173,44,9,1,9,15,0,4,41,0,1,0
403,2016,김경태,한화 이글스,0.03,10,0,0,0,0,0,0,0,11.2,10,10,58,17,3,0,2,9,0,0,12,0,1,0
404,2016,박성민,두산 베어스,0.03,4,0,0,0,0,0,0,0,3.1,2,2,15,5,0,0,1,2,0,0,3,0,0,0
405,2016,임서준,NC 다이노스,0.03,2,0,0,1,0,1,0,0,6.1,5,4,31,10,3,0,0,3,0,0,4,0,1,0
406,2016,함덕주,두산 베어스,0.03,15,0,0,0,0,0,0,0,8.2,6,6,46,10,3,0,0,11,1,0,7,0,2,0
407,2016,전병두,SK 와이번즈,0.02,1,0,0,1,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,2016,유경국,LG 트윈스,0.02,2,0,0,2,0,0,0,0,5.1,4,4,25,7,1,0,1,4,0,0,0,0,1,0
409,2016,유원상,LG 트윈스,0.02,19,0,0,0,2,1,0,1,24.0,18,17,115,31,3,1,3,13,1,2,15,0,2,0
410,2016,이용호,두산 베어스,0.02,1,0,0,0,0,0,0,0,1.2,1,1,9,3,1,0,0,1,0,0,0,0,0,0
411,2016,유재훈,키움 히어로즈,0.01,1,0,0,0,0,0,0,0,0.1,0,0,3,0,0,0,0,2,0,0,1,0,2,0
412,2016,박상혁,NC 다이노스,0.0,2,0,0,0,0,0,0,0,2.1,2,2,13,3,1,0,1,3,0,0,3,0,0,0
413,2016,이우찬,LG 트윈스,0.0,1,0,0,1,0,0,0,0,0.0,4,4,4,2,0,0,1,2,0,0,0,0,0,0
414,2016,김성재,롯데 자이언츠,-0.01,6,0,0,0,0,0,0,0,3.2,3,3,16,5,1,0,2,2,0,0,3,0,2,0
415,2016,정성곤,kt wiz,-0.01,28,0,0,9,0,7,0,0,66.1,52,43,304,72,16,1,4,33,1,6,46,2,3,0
416,2016,안규영,두산 베어스,-0.02,16,0,0,9,1,2,0,0,47.2,36,35,229,73,15,1,6,24,0,4,24,0,2,0
417,2016,고봉재,두산 베어스,-0.02,25,0,0,0,3,0,0,0,23.1,17,16,101,32,3,1,1,2,0,3,18,0,0,0
418,2016,김단우,LG 트윈스,-0.02,1,0,0,0,0,0,0,0,1.2,2,1,10,3,1,0,0,0,0,1,0,0,1,0
419,2016,임정호,NC 다이노스,-0.03,42,0,0,0,1,1,1,7,23.1,17,14,111,25,3,1,0,11,0,6,29,0,4,0
420,2016,고효준,기아 타이거즈,-0.03,24,0,0,6,0,2,0,2,46.0,39,31,222,54,12,1,6,29,1,2,52,1,3,0
421,2016,이정훈,키움 히어로즈,-0.03,15,0,0,0,0,3,0,1,18.0,14,14,87,32,3,0,3,5,0,0,8,0,5,0
422,2016,채선관,kt wiz,-0.03,1,0,0,0,0,0,0,0,0.1,1,1,4,2,0,0,0,2,0,0,0,0,0,0
423,2016,배힘찬,기아 타이거즈,-0.04,3,0,0,0,0,0,1,0,5.2,6,5,27,7,1,0,1,3,0,0,2,0,0,0
424,2016,김범수,한화 이글스,-0.04,5,0,0,0,1,0,0,0,5.2,6,6,30,6,2,0,1,6,0,1,5,0,2,0
425,2016,이준형,LG 트윈스,-0.04,25,0,0,13,2,6,0,0,71.1,54,49,335,84,17,1,4,45,1,4,35,0,11,0
426,2016,박한길,롯데 자이언츠,-0.05,9,0,0,0,0,0,0,0,16.1,15,11,78,24,3,1,1,7,0,1,10,0,2,0
427,2016,이경우,롯데 자이언츠,-0.05,1,0,0,0,0,0,0,0,2.0,3,3,9,3,0,0,1,0,0,0,1,0,0,0
428,2016,이건욱,SK 와이번즈,-0.06,1,0,0,0,0,0,0,0,0.2,2,2,4,2,0,2,0,0,0,0,1,0,1,0
429,2016,강승현,롯데 자이언츠,-0.06,6,0,0,0,0,0,0,0,8.1,9,9,43,14,4,0,2,5,0,0,7,0,0,0
430,2016,서캠프,한화 이글스,-0.06,17,0,0,8,2,5,1,0,41.1,32,29,194,54,9,0,5,17,0,5,36,0,2,0
431,2016,신용운,삼성 라이온즈,-0.06,13,0,0,0,0,0,0,2,8.0,7,3,43,12,1,0,0,4,0,3,7,0,0,0
432,2016,김동호,삼성 라이온즈,-0.06,33,0,0,0,0,1,0,2,33.0,28,28,154,46,7,0,5,14,0,3,21,0,4,0
433,2016,홍영현,두산 베어스,-0.07,6,0,0,0,1,0,0,0,6.1,6,5,33,9,1,0,1,6,0,0,6,0,2,0
434,2016,문승원,SK 와이번즈,-0.07,20,0,0,12,4,4,0,0,63.2,52,47,306,86,19,1,12,33,0,3,49,0,2,0
435,2016,강장산,NC 다이노스,-0.08,3,0,0,0,0,1,0,0,2.1,3,3,12,3,1,0,2,3,0,0,1,0,0,0
436,2016,유창식,기아 타이거즈,-0.09,1,0,0,0,0,0,0,0,1.1,3,3,11,2,0,0,1,6,0,0,0,0,0,0
437,2016,강윤구,키움 히어로즈,-0.09,1,0,0,1,0,0,0,0,1.0,2,2,5,1,0,0,1,1,0,0,0,0,0,0
438,2016,강동연,두산 베어스,-0.09,11,0,0,0,0,0,0,0,7.2,8,7,36,9,3,0,2,6,0,0,6,0,0,0
439,2016,윤근영,kt wiz,-0.1,3,0,0,0,0,0,0,0,4.0,6,3,25,6,2,0,0,5,0,1,1,0,0,0
440,2016,곽정철,기아 타이거즈,-0.11,27,0,0,0,0,1,2,1,27.1,24,24,137,34,8,1,3,22,0,2,16,1,1,0
441,2016,이현호,두산 베어스,-0.11,41,0,0,1,0,2,0,0,47.0,37,37,223,63,17,1,5,20,1,5,32,0,7,0
442,2016,최원재,kt wiz,-0.11,10,0,0,0,0,0,0,0,9.1,9,9,43,12,3,1,1,4,0,0,11,0,0,0
443,2016,류희운,kt wiz,-0.11,5,0,0,0,0,0,0,0,8.1,10,10,40,13,3,1,1,3,0,0,3,0,0,0
444,2016,김원중,롯데 자이언츠,-0.13,3,0,0,2,0,1,0,0,7.2,8,8,37,7,1,0,2,8,0,0,5,0,1,0
445,2016,임현준,삼성 라이온즈,-0.13,2,0,0,0,0,0,0,0,1.0,4,4,8,4,0,0,1,0,0,1,0,0,0,0
446,2016,엄상백,kt wiz,-0.13,52,0,0,6,1,5,1,8,73.1,61,55,345,93,23,2,8,40,1,4,57,0,5,0
447,2016,정용운,기아 타이거즈,-0.13,12,0,0,3,0,1,0,0,21.2,21,19,113,31,3,3,1,20,1,0,12,1,3,0
448,2016,차재용,롯데 자이언츠,-0.14,2,0,0,0,0,0,0,0,2.2,6,6,14,3,0,0,1,4,0,0,0,0,3,0
449,2016,이준영,기아 타이거즈,-0.14,13,0,0,1,0,2,0,1,17.2,17,17,87,22,3,2,4,11,0,0,7,0,1,0
450,2016,조현근,삼성 라이온즈,-0.15,3,0,0,0,0,0,0,0,5.1,8,8,31,12,4,0,2,3,0,1,5,0,0,0
451,2016,전상현,기아 타이거즈,-0.16,8,0,0,1,0,2,0,1,13.1,13,12,67,19,3,1,3,8,0,0,11,0,0,0
452,2016,윤지웅,LG 트윈스,-0.17,59,0,0,0,4,2,0,11,44.0,33,32,196,48,5,1,4,18,2,4,37,0,1,0
453,2016,조승수,두산 베어스,-0.17,7,0,0,0,0,0,0,0,8.1,10,10,46,13,1,0,2,4,0,4,2,0,1,0
454,2016,이상화,kt wiz,-0.19,16,0,0,0,0,0,0,0,32.2,32,29,160,55,15,0,7,10,0,0,24,0,1,0
455,2016,심동섭,기아 타이거즈,-0.24,54,0,0,0,5,2,1,13,37.2,30,27,182,45,3,0,5,21,0,4,33,0,2,0
456,2016,세든,SK 와이번즈,-0.24,12,0,0,12,5,5,0,0,62.0,52,37,283,76,10,0,8,17,0,1,43,0,8,0
457,2016,김학성,NC 다이노스,-0.26,4,0,0,1,0,0,0,0,4.1,7,7,27,11,1,0,0,3,0,1,0,0,0,0
458,2016,김재영,한화 이글스,-0.26,11,0,0,2,0,0,0,0,11.1,14,13,58,18,3,0,2,8,0,3,4,0,0,0
459,2016,황재규,한화 이글스,-0.26,2,0,0,0,0,0,0,0,3.2,11,10,24,10,1,0,1,2,0,1,2,0,0,0
460,2016,박근홍,삼성 라이온즈,-0.27,60,0,0,0,0,2,0,9,41.0,34,34,192,42,5,0,5,27,1,4,40,0,3,0
461,2016,정현욱,LG 트윈스,-0.27,17,0,0,0,1,0,1,3,21.0,19,17,97,22,3,0,4,10,1,4,18,0,2,0
462,2016,한기주,기아 타이거즈,-0.27,29,0,0,5,4,3,1,1,56.2,48,48,278,81,12,1,11,30,3,5,27,0,1,0
463,2016,레온,삼성 라이온즈,-0.28,2,0,0,2,0,1,0,0,8.0,10,10,40,16,5,0,2,1,0,1,7,0,0,0
464,2016,유재유,LG 트윈스,-0.29,7,0,0,1,0,1,0,0,6.2,10,10,36,10,1,2,2,7,0,0,3,1,1,0
465,2016,장시환,kt wiz,-0.3,40,0,0,7,3,12,6,3,75.1,62,53,365,93,24,2,7,43,5,9,67,0,11,0
466,2016,벨레스터,삼성 라이온즈,-0.3,3,0,0,3,0,3,0,0,12.1,14,11,66,20,4,0,1,12,0,0,5,0,2,0
467,2016,문광은,SK 와이번즈,-0.3,17,0,0,0,1,1,0,1,17.0,18,18,85,30,5,1,6,7,0,0,13,2,0,0
468,2016,최원태,키움 히어로즈,-0.32,17,0,0,11,2,3,0,0,61.0,51,49,293,89,11,1,6,23,0,6,42,0,4,0
469,2016,박정준,키움 히어로즈,-0.32,7,0,0,0,0,0,0,0,4.2,10,10,29,8,2,0,0,6,0,1,3,0,1,0
470,2016,김유영,롯데 자이언츠,-0.33,46,0,0,0,0,1,1,3,34.1,32,25,171,37,9,1,3,30,1,0,31,0,8,0
471,2016,최충연,삼성 라이온즈,-0.36,3,0,0,3,0,2,0,0,7.2,11,11,45,11,3,0,2,11,0,0,6,1,0,0
472,2016,정인욱,삼성 라이온즈,-0.37,27,0,0,23,4,7,0,0,111.0,92,84,533,138,25,1,19,62,0,8,70,0,7,0
473,2016,코프랜드,LG 트윈스,-0.38,13,0,0,13,2,3,0,0,63.1,53,39,314,71,6,1,8,42,0,7,34,0,13,0
474,2016,최성훈,LG 트윈스,-0.38,28,0,0,0,2,1,0,4,22.2,22,18,112,35,4,0,1,11,1,0,8,0,0,0
475,2016,피노,kt wiz,-0.38,12,0,0,8,2,3,0,1,39.0,36,31,191,62,11,1,4,15,0,4,23,0,3,0
476,2016,김용주,한화 이글스,-0.39,17,0,0,2,0,2,0,0,15.2,18,17,79,19,2,0,2,15,0,0,12,0,1,0
477,2016,박준영,NC 다이노스,-0.4,32,0,0,0,1,3,0,5,33.2,31,26,158,37,7,2,4,18,0,3,33,0,2,0
478,2016,노경은,롯데 자이언츠,-0.41,22,0,0,20,3,12,0,0,94.2,79,72,454,128,25,5,13,48,0,5,52,0,10,0
479,2016,이성민,롯데 자이언츠,-0.42,36,0,0,6,6,5,0,1,68.2,59,54,327,89,6,3,11,42,5,4,47,0,1,0
480,2016,안영명,한화 이글스,-0.5,2,0,0,1,0,1,0,0,2.2,10,6,22,9,3,0,0,4,0,0,1,0,0,28000
481,2016,장원삼,삼성 라이온즈,-0.5,26,0,0,13,5,8,0,2,78.1,69,61,366,114,12,4,16,23,1,2,53,0,2,75000
482,2016,김택형,키움 히어로즈,-0.51,32,0,0,0,2,2,0,7,28.1,26,24,135,41,5,0,6,11,0,0,35,0,1,0
483,2016,조무근,kt wiz,-0.53,38,0,0,0,2,0,0,4,38.2,37,37,196,59,13,2,5,27,0,3,31,0,6,0
484,2016,장진용,LG 트윈스,-0.55,2,0,0,2,0,0,0,0,5.1,12,12,31,9,1,1,3,6,0,0,2,0,0,0
485,2016,정대현,kt wiz,-0.56,22,0,0,22,4,10,0,0,91.1,82,74,428,115,23,4,13,44,0,5,57,1,2,0
486,2016,라라,SK 와이번즈,-0.67,17,0,0,9,2,6,0,1,48.1,46,36,232,66,7,0,5,30,0,1,40,1,3,0
487,2016,송승준,롯데 자이언츠,-0.77,10,0,0,10,1,2,0,0,41.1,43,40,201,62,9,1,6,21,0,2,35,0,4,40000
488,2016,김민우,한화 이글스,-0.83,5,0,0,3,0,3,0,0,9.2,18,17,56,21,2,0,2,8,0,0,7,0,1,0
489,2016,플란데,삼성 라이온즈,-0.87,13,0,0,13,2,6,0,0,68.2,66,58,330,92,14,0,13,33,0,1,56,4,1,0
490,2016,이명우,롯데 자이언츠,-0.95,45,0,0,2,2,3,0,6,33.0,37,34,157,41,10,1,5,18,4,1,25,0,1,0
491,2016,양훈,키움 히어로즈,-0.99,20,0,0,13,1,6,0,0,70.2,71,65,348,119,21,1,10,27,0,1,24,0,1,0
492,2016,마에스트리,한화 이글스,-1.0,9,0,0,8,2,2,0,0,28.2,37,30,157,37,1,2,4,34,0,1,23,0,6,20000
493,2016,임준혁,SK 와이번즈,-1.02,12,0,0,11,2,6,0,0,34.0,41,38,169,57,8,1,6,10,0,2,20,0,0,0
494,2017,헥터,기아 타이거즈,5.8,30,1,0,30,20,5,0,0,201.2,83,78,854,221,36,4,21,45,1,5,149,0,7,170000
495,2017,장원준,두산 베어스,5.41,29,1,1,29,14,9,0,0,180.1,70,63,760,172,26,2,12,51,2,14,125,0,3,100000
496,2017,피어밴드,kt wiz,5.26,26,1,1,26,8,10,0,0,160.0,67,54,657,153,19,4,20,31,0,7,132,0,4,35000
497,2017,켈리,SK 와이번즈,5.06,30,0,0,30,16,7,0,0,190.0,85,76,815,204,38,3,16,45,2,11,189,1,9,85000
498,2017,레일리,롯데 자이언츠,5.03,30,1,0,30,13,7,0,0,187.1,87,79,798,199,39,2,19,44,0,17,156,1,3,85000
499,2017,허프,LG 트윈스,4.96,19,2,0,17,6,4,0,0,124.2,37,33,490,100,20,2,7,14,0,2,98,0,2,0
500,2017,박세웅,롯데 자이언츠,4.63,28,0,0,28,12,6,0,0,171.1,74,70,725,170,25,1,21,56,2,9,117,0,7,0
501,2017,양현종,기아 타이거즈,4.56,31,1,0,31,20,6,0,0,193.1,88,74,808,209,32,2,17,45,0,0,158,0,14,150000
502,2017,해커,NC 다이노스,4.5,26,1,0,26,12,7,0,0,160.1,64,61,672,159,19,2,14,29,1,14,97,2,6,60000
503,2017,차우찬,LG 트윈스,4.23,28,0,0,28,10,7,0,0,175.2,75,67,732,171,33,4,20,38,0,7,157,0,10,100000
504,2017,소사,LG 트윈스,4.17,30,2,1,29,11,11,1,0,185.1,86,80,769,189,36,9,11,38,0,3,153,0,3,50000
505,2017,손승락,롯데 자이언츠,4.12,61,0,0,0,1,3,37,0,62.0,16,15,250,59,3,1,7,11,2,1,62,1,0,70000
506,2017,윤성환,삼성 라이온즈,3.73,28,1,0,28,12,9,0,0,174.1,86,83,731,181,39,4,22,37,0,15,130,0,3,80000
507,2017,박종훈,SK 와이번즈,3.48,29,0,0,28,12,7,0,1,151.1,74,69,664,145,26,0,16,61,1,25,107,0,4,0
508,2017,팻딘,기아 타이거즈,3.46,30,1,0,29,9,7,0,0,176.0,86,81,770,211,39,3,22,39,1,16,143,0,3,70000
509,2017,니퍼트,두산 베어스,3.44,30,0,0,30,14,8,0,0,179.2,88,81,782,175,35,5,20,77,0,10,161,0,13,210000
510,2017,최원태,키움 히어로즈,3.39,25,0,0,25,11,7,0,0,149.1,76,74,637,161,24,3,19,34,0,12,126,1,5,0
511,2017,밴헤켄,키움 히어로즈,3.29,24,0,0,24,8,7,0,0,138.1,68,58,591,140,24,1,13,42,0,2,139,0,4,0
512,2017,함덕주,두산 베어스,3.22,35,0,0,24,9,8,0,2,137.1,61,56,598,128,27,1,8,64,2,4,139,1,3,0
513,2017,정우람,한화 이글스,2.88,56,0,0,0,6,4,26,0,59.0,20,18,247,47,10,0,5,19,2,4,78,0,5,120000
514,2017,송승준,롯데 자이언츠,2.77,30,0,0,22,11,5,0,1,130.1,63,61,558,132,31,3,19,41,1,4,113,0,6,40000
515,2017,브리검,키움 히어로즈,2.74,24,0,0,24,10,6,0,0,144.0,77,70,619,166,21,4,17,26,0,13,98,0,8,25000
516,2017,임기영,기아 타이거즈,2.73,23,2,2,19,8,6,0,0,118.1,54,48,497,138,25,1,9,18,1,6,73,0,2,0
517,2017,오간도,한화 이글스,2.65,19,0,0,19,10,5,0,0,110.0,53,48,475,115,14,0,8,30,0,11,74,1,6,0
518,2017,다이아몬드,SK 와이번즈,2.63,24,1,1,24,10,7,0,0,134.1,69,66,581,163,20,3,11,35,1,9,59,0,2,0
519,2017,김진성,NC 다이노스,2.56,69,0,0,0,10,6,0,15,89.2,38,36,361,72,9,0,13,27,3,2,98,0,11,0
520,2017,고영표,kt wiz,2.46,25,2,1,24,8,12,0,1,141.2,84,80,612,170,32,1,13,16,0,18,125,1,6,0
521,2017,맨쉽,NC 다이노스,2.43,21,0,0,21,12,4,0,0,112.2,51,46,478,112,17,0,7,33,0,7,86,1,5,0
522,2017,비야누에바,한화 이글스,2.42,20,0,0,20,5,7,0,0,112.0,58,52,461,108,23,1,12,23,0,5,68,0,5,0
523,2017,신재영,키움 히어로즈,2.34,34,1,1,15,6,7,1,2,125.0,68,63,537,137,31,2,14,25,1,16,75,0,1,0
524,2017,린드블럼,롯데 자이언츠,2.33,12,0,0,12,5,3,0,0,72.2,31,30,296,66,10,1,10,18,0,2,76,2,3,0
525,2017,유희관,두산 베어스,2.33,30,2,1,29,11,6,0,1,188.2,104,95,822,228,37,3,20,41,1,10,106,1,5,50000
526,2017,김강률,두산 베어스,2.28,70,0,0,0,7,2,7,12,89.0,39,34,383,89,8,1,6,32,0,3,73,0,11,0
527,2017,임창민,NC 다이노스,2.27,60,0,0,0,4,3,29,0,66.0,27,27,272,60,12,0,10,23,2,1,62,0,4,22500
528,2017,로치,kt wiz,2.21,28,1,0,28,4,15,0,0,165.0,106,86,743,200,33,3,18,60,0,13,99,1,10,0
529,2017,백정현,삼성 라이온즈,2.14,35,0,0,14,8,4,0,3,100.2,52,49,446,110,23,2,11,36,1,6,94,0,4,0
530,2017,심창민,삼성 라이온즈,2.08,66,0,0,0,4,7,6,16,75.1,36,35,333,55,7,0,12,44,7,7,103,0,5,21000
531,2017,박정배,SK 와이번즈,1.91,61,0,0,0,5,3,7,16,68.0,32,27,290,58,12,2,9,33,6,3,49,0,4,0
532,2017,김윤동,기아 타이거즈,1.89,65,0,0,1,7,4,11,6,80.1,41,41,356,70,8,1,10,47,3,5,66,1,7,0
533,2017,김상수,키움 히어로즈,1.85,60,0,0,0,0,7,15,9,61.1,29,26,262,59,9,0,8,22,5,3,62,1,5,0
534,2017,이상화,kt wiz,1.77,70,0,0,0,4,3,6,4,66.0,32,29,277,68,12,1,4,16,3,4,57,1,4,0
535,2017,한현희,키움 히어로즈,1.74,38,0,0,13,5,6,5,5,106.2,61,53,457,105,22,2,14,17,0,17,79,0,3,25000
536,2017,윤규진,한화 이글스,1.68,36,0,0,18,8,7,0,2,119.0,71,69,526,138,20,2,19,44,0,4,93,0,5,0
537,2017,문승원,SK 와이번즈,1.67,29,1,0,29,6,12,0,0,155.1,98,92,695,181,32,2,25,54,1,11,86,1,5,0
538,2017,이민호,NC 다이노스,1.66,60,0,0,3,5,1,3,6,88.2,46,40,388,88,21,2,10,30,4,8,86,0,5,0
539,2017,임창용,기아 타이거즈,1.51,51,0,0,0,8,6,7,9,50.0,22,21,225,51,7,1,3,22,2,5,58,0,2,50000
540,2017,이현승,두산 베어스,1.45,57,0,0,0,3,2,5,9,52.0,23,23,235,62,9,2,4,16,3,4,38,0,0,40000
541,2017,박진형,롯데 자이언츠,1.39,45,0,0,9,4,4,2,10,88.0,51,50,391,88,19,0,8,47,2,4,95,2,6,0
542,2017,진해수,LG 트윈스,1.35,75,0,0,0,3,3,1,24,52.2,23,23,221,52,11,2,6,15,2,2,48,0,1,0
543,2017,임찬규,LG 트윈스,1.34,27,0,0,26,6,10,0,0,124.1,70,64,560,133,28,0,12,45,1,24,113,0,8,0
544,2017,장필준,삼성 라이온즈,1.3,56,0,0,0,4,8,21,3,67.1,37,35,307,82,9,2,6,26,3,4,82,0,3,0
545,2017,서진용,SK 와이번즈,1.26,42,0,0,0,2,3,3,3,46.0,21,20,198,43,9,0,4,23,0,0,55,0,3,0
546,2017,이용찬,두산 베어스,1.23,68,0,0,0,5,5,22,2,71.2,38,35,324,83,16,1,5,27,1,4,57,0,3,0
547,2017,원종현,NC 다이노스,1.22,68,0,0,0,3,6,0,22,80.0,44,39,346,86,11,2,4,19,1,7,69,0,5,0
548,2017,엄상백,kt wiz,1.19,52,0,0,0,1,3,0,8,52.0,28,24,229,48,8,0,3,22,1,4,39,0,1,0
549,2017,보우덴,두산 베어스,1.17,17,0,0,17,3,5,0,0,87.1,47,45,389,90,14,1,15,38,0,6,51,1,6,0
550,2017,배영수,한화 이글스,1.13,25,1,0,25,7,8,0,0,128.0,82,72,575,155,29,2,17,29,0,13,86,2,2,55000
551,2017,배장호,롯데 자이언츠,1.12,72,0,0,0,8,1,0,6,66.1,36,32,287,70,17,1,9,19,5,8,47,0,2,0
552,2017,심재민,kt wiz,1.1,64,0,0,2,1,7,0,13,74.2,48,43,344,86,12,1,11,31,2,4,69,1,4,0
553,2017,김유영,롯데 자이언츠,1.09,40,0,0,1,0,0,0,2,48.2,24,24,217,52,8,0,5,25,2,3,41,0,7,0
554,2017,김재영,한화 이글스,1.08,20,0,0,15,5,7,0,0,85.1,51,43,370,101,16,0,9,19,0,12,51,0,3,0
555,2017,장시환,롯데 자이언츠,1.07,53,0,0,0,4,4,0,10,51.1,28,25,228,48,9,0,6,31,3,4,57,0,8,0
556,2017,신재웅,SK 와이번즈,1.07,32,0,0,0,0,1,2,4,31.0,11,11,126,23,6,1,3,15,0,0,29,0,1,0
557,2017,오주원,키움 히어로즈,1.03,57,0,0,3,2,7,1,18,73.2,44,39,329,96,22,1,10,15,1,2,56,0,6,0
558,2017,심수창,한화 이글스,1.02,48,0,0,0,3,1,2,2,57.0,32,30,260,71,13,3,8,22,1,2,54,0,4,25000
559,2017,하영민,키움 히어로즈,0.98,28,0,0,2,1,1,0,1,45.1,24,24,206,49,11,1,5,30,2,1,23,0,4,0
560,2017,장현식,NC 다이노스,0.94,31,0,0,22,9,9,0,0,134.1,86,79,600,139,28,0,18,66,0,5,120,0,15,0
561,2017,권오준,삼성 라이온즈,0.9,45,0,0,0,1,2,0,1,56.0,32,32,233,57,12,0,11,14,0,4,55,0,2,0
562,2017,김성민,키움 히어로즈,0.89,33,1,0,15,4,3,0,1,87.2,54,48,411,104,20,1,12,40,0,9,75,0,2,0
563,2017,김승회,두산 베어스,0.89,69,0,0,0,7,4,0,11,69.0,38,38,304,86,17,3,6,17,2,6,41,0,3,0
564,2017,백인식,SK 와이번즈,0.87,11,0,0,2,0,0,2,2,18.2,5,5,74,15,2,0,0,5,0,4,10,1,0,0
565,2017,김원중,롯데 자이언츠,0.85,24,0,0,24,7,8,0,0,107.1,71,68,507,130,21,2,13,56,0,10,87,0,8,0
566,2017,고효준,기아 타이거즈,0.82,40,0,0,1,3,1,0,4,40.0,19,19,186,44,7,1,1,22,0,5,35,1,2,0
567,2017,이동걸,한화 이글스,0.8,24,0,0,0,0,0,1,2,36.2,18,17,146,36,8,1,5,5,0,3,22,0,1,0
568,2017,박정진,한화 이글스,0.79,55,0,0,0,3,2,1,7,48.0,28,21,205,38,6,0,6,24,0,3,51,0,3,33000
569,2017,김명신,두산 베어스,0.78,39,0,0,2,3,1,0,5,45.1,23,22,200,54,4,2,2,12,0,7,38,1,1,0
570,2017,강윤구,NC 다이노스,0.72,36,0,0,5,2,1,0,0,54.2,30,27,245,57,10,0,14,24,0,2,51,0,4,0
571,2017,이보근,키움 히어로즈,0.72,55,0,0,0,6,2,6,18,52.2,32,32,236,62,9,0,9,17,0,0,58,0,2,0
572,2017,임기준,기아 타이거즈,0.65,15,0,0,4,0,1,1,2,22.0,9,8,104,25,3,0,1,15,0,0,12,2,0,0
573,2017,강동호,롯데 자이언츠,0.65,27,0,0,0,2,1,0,0,41.1,24,22,178,43,8,2,8,16,2,1,26,0,2,0
574,2017,조정훈,롯데 자이언츠,0.64,26,0,0,0,4,2,0,8,23.0,11,10,99,17,5,0,1,13,2,0,25,0,1,0
575,2017,조상우,키움 히어로즈,0.61,13,0,0,7,5,3,0,2,44.1,25,24,198,53,13,0,3,15,0,1,45,0,0,0
576,2017,김경태,한화 이글스,0.6,19,0,0,0,1,0,0,6,12.2,3,2,58,12,1,0,0,9,0,2,17,0,3,0
577,2017,임준혁,SK 와이번즈,0.55,43,0,0,0,0,0,1,2,45.1,27,23,223,54,10,0,4,29,7,5,30,1,3,0
578,2017,김세현,기아 타이거즈,0.51,48,0,0,0,1,5,18,7,50.0,31,30,230,65,10,1,4,15,2,2,47,0,3,0
579,2017,박상원,한화 이글스,0.5,18,0,0,0,0,0,0,1,21.2,10,10,87,19,2,0,3,7,0,0,13,0,2,0
580,2017,김단우,LG 트윈스,0.5,26,0,0,16,5,7,0,0,94.0,59,56,397,95,19,3,13,32,3,6,49,0,12,0
581,2017,안영명,한화 이글스,0.49,25,0,0,16,1,8,0,0,87.2,62,56,410,123,30,2,11,28,2,5,54,1,5,0
582,2017,윤영삼,키움 히어로즈,0.48,28,0,0,2,1,4,1,0,49.2,31,31,229,67,13,2,8,17,0,0,46,0,5,0
583,2017,김성배,두산 베어스,0.48,45,0,0,0,2,1,1,4,44.0,26,26,192,47,9,1,8,9,0,6,33,0,0,0
584,2017,이형범,NC 다이노스,0.47,14,0,0,4,1,2,0,0,29.1,12,10,126,26,4,1,2,13,0,5,14,0,4,0
585,2017,윤지웅,LG 트윈스,0.44,34,0,0,3,1,1,1,3,35.0,20,15,154,39,6,0,4,10,3,4,22,0,1,0
586,2017,임정우,LG 트윈스,0.44,17,0,0,0,0,0,0,1,16.2,6,5,70,14,0,1,1,6,0,1,17,0,0,22000
587,2017,이민우,기아 타이거즈,0.43,4,0,0,2,1,1,0,0,12.2,4,4,53,14,2,0,2,0,0,1,9,0,0,0
588,2017,윤근영,kt wiz,0.42,12,0,0,0,0,0,0,1,18.0,9,7,78,23,2,0,4,5,0,0,11,0,2,0
589,2017,이동현,LG 트윈스,0.41,45,0,0,0,3,6,7,5,50.2,30,27,211,52,11,0,4,10,7,3,39,0,7,60000
590,2017,고우석,LG 트윈스,0.39,25,0,0,0,0,0,0,1,26.0,13,13,118,30,4,1,2,11,0,2,23,0,3,0
591,2017,김재윤,kt wiz,0.38,41,0,0,0,3,5,15,0,37.1,25,24,161,41,6,4,1,11,3,1,31,0,1,0
592,2017,홍성용,kt wiz,0.36,37,0,0,1,0,2,0,1,39.0,27,27,176,44,8,0,7,17,1,3,22,0,2,0
593,2017,정재원,한화 이글스,0.35,14,0,0,0,0,2,0,1,21.0,12,8,99,23,4,0,0,11,0,5,9,0,2,0
594,2017,장원삼,삼성 라이온즈,0.33,49,0,0,5,4,5,0,6,67.1,48,42,310,96,14,0,8,17,0,5,55,0,2,75000
